condition_name,section,content,source_url,source_path
Vaginal thrush,what_causes_thrush,"Thrush is not classed as a sexually transmitted infection (STI). But it can be triggered by sex or passed on during sex.

Thrush is caused by a fungus called candida that is normally harmless.

Thrush tends to grow in warm, moist conditions and develops if the balance of bacteria changes.

This can happen if:

- your skin is irritated or damaged
- you're taking antibiotics
- you have poorly controlled diabetes
- you have a weakened immune system (for example, because of HIV or chemotherapy)
- you're having hormone replacement therapy (HRT)
- you're pregnant",https://www2.hse.ie/conditions/vaginal-thrush/#what-causes-thrush,/conditions/vaginal-thrush/
Vaginal thrush,thrush_in_pregnancy,"You have a higher risk of getting thrush during pregnancy. But it will not harm your baby.

If you are pregnant, go to your GP if you think you have thrush. Your GP may need to examine you. You may need a test to see if you have thrush.

Thrush in pregnancy",https://www2.hse.ie/conditions/vaginal-thrush/#thrush-in-pregnancy,/conditions/vaginal-thrush/
Varicose eczema,symptoms,"Like all types of eczema, skin affected by varicose eczema becomes:

- itchy and swollen
- dry and flaky
- scaly or crusty

On lighter skin it looks red or brown. On darker skin it tends to look dark brown, purple or grey and can be more difficult to see.

There may be periods when these symptoms improve and periods when they are more severe.

Your legs may become swollen, especially at the end of the day or after long periods of standing. Varicose veins (swollen and enlarged veins) are often visible on the legs.

Some people also have other symptoms, such as:

- discolouration of the skin
- heavy tired legs
- small, white scars (atrophie blanche)

Read more about symptoms of varicose eczema",https://www2.hse.ie/conditions/varicose-eczema/#symptoms-of-varicose-eczema,/conditions/varicose-eczema/
Varicose eczema,when_to_get_medical_advice,"See a GP if you have symptoms of varicose eczema. Your doctor will often be able to make a diagnosis simply by looking at your skin.

To help make a diagnosis, a GP may want to know if you have ever had health conditions such as:

- varicose veins – swollen and enlarged veins
- DVT (deep vein thrombosis) – a blood clot in the veins of your legs
- leg ulcers – areas of damaged skin that take several weeks to heal
- surgery or injury to your legs

A GP may also check the pulses in your feet. This is to test to see if compression stockings are suitable for you.

Referral to a specialist
You may be referred to a hospital specialist for further tests.
This could be a:
- vascular specialist – a doctor or surgeon specialising in blood vessels
- a dermatologist – a specialist in skin conditions
Your GP will refer you to a specialist if:
- you have varicose veins and changes to your skin. This includes varicose eczema, lipodermatosclerosis (tightened skin) or a history of leg ulcers
- you have other skin changes such as thickening and discolouration above the ankle which can be a sign of a leg ulcer
- your symptoms do not get better, despite treatment
- it's possible you have contact dermatitis
Read more about diagnosing varicose eczema

You may be referred to a hospital specialist for further tests.

This could be a:

- vascular specialist – a doctor or surgeon specialising in blood vessels
- a dermatologist – a specialist in skin conditions

Your GP will refer you to a specialist if:

- you have varicose veins and changes to your skin. This includes varicose eczema, lipodermatosclerosis (tightened skin) or a history of leg ulcers
- you have other skin changes such as thickening and discolouration above the ankle which can be a sign of a leg ulcer
- your symptoms do not get better, despite treatment
- it's possible you have contact dermatitis

Read more about diagnosing varicose eczema",https://www2.hse.ie/conditions/varicose-eczema/#when-to-get-medical-advice,/conditions/varicose-eczema/
Varicose eczema,causes,"Varicose eczema is usually caused by increased pressure in the leg veins and swelling of the veins under the skin of the leg.

The small valves in the superficial veins stop working as they should which makes it difficult for blood to flow upwards. This means blood can leak backwards, causing increased pressure in the veins under the skin. This can cause fluid to leak into the nearby tissue. It is thought that the immune system reacts to this fluid, causing varicose eczema.

Almost everyone who gets varicose eczema has visible varicose veins. These are also often a sign that the leg veins are not working properly.

Some people develop the condition for no obvious reason.

But there are some factors that increase the chance of this happening, including:

- gender – varicose eczema is more common in women
- obesity – this can increase the pressure in your leg veins
- pregnancy – this can also increase the pressure in your leg veins
- not being able to move for a long period of time or standing or sitting for long periods of time
- having had DVT (deep vein thrombosis) – blood clots in leg veins can damage the valves in your veins
- increasing age – people generally find it harder to move about as they get older.

Read more about the causes of varicose eczema",https://www2.hse.ie/conditions/varicose-eczema/#causes-of-varicose-eczema,/conditions/varicose-eczema/
Varicose eczema,treating_varicose_eczema,"For most people, treatment involves a combination of:

- self-help measures – keeping active and frequently raising your legs to improve the blood flow in the veins
- emollients – moisturisers applied to the skin to stop it from becoming dry
- topical corticosteroids – ointments or creams used sparingly are applied to the skin to help treat the eczema and relieve symptoms
- compression stockings – special stockings to help improve your venous blood flow. They squeeze your legs at the foot and ankle and become looser further up your leg

If you have varicose veins, you may be referred to a doctor or surgeon (vascular specialist). They can talk to you about the treatment options for varicose veins.

If these treatments do not help, a GP may refer you to a skin specialist (dermatologist). This is in case there's another cause for your symptoms, or if they're concerned you may also have contact dermatitis.

Read more about treatment for varicose eczema",https://www2.hse.ie/conditions/varicose-eczema/#treating-varicose-eczema,/conditions/varicose-eczema/
Varicose eczema,other_types_of_eczema,"Eczema is the name for a group of skin conditions that cause dry, irritated skin.

Other types of eczema include:

- atopic eczema (also called atopic dermatitis) – the most common type of eczema
- contact dermatitis – a type of eczema that happens when you come into contact with a particular substance
- discoid eczema – a long-term type of eczema that appears as circular or oval patches on the skin",https://www2.hse.ie/conditions/varicose-eczema/#other-types-of-eczema,/conditions/varicose-eczema/
Varicose veins in pregnancy,signs_of_varicose_veins,"If you have varicose veins you may notice:

- your feet, ankles or legs are swollen
- your legs ache or feel heavy
- dry and itchy skin over the veins
- leg cramps at night

Varicose veins can be uncomfortable but they are not dangerous for you or your baby.

It is a good idea to mention your varicose veins to your GP, midwife or obstetrician when you see them.",https://www2.hse.ie/conditions/varicose-veins-pregnancy/#signs-of-varicose-veins,/conditions/varicose-veins-pregnancy/
Varicose veins in pregnancy,foot_exercises,"These foot exercises can help varicose veins:

- Bend and stretch your foot up and down 30 times.
- Rotate your foot 8 times one way and 8 times the other way.
- Repeat with your other foot.

Benefits of exercise during pregnancy",https://www2.hse.ie/conditions/varicose-veins-pregnancy/#foot-exercises,/conditions/varicose-veins-pregnancy/
Varicose veins in pregnancy,why_you_may_get_varicose_veins,"Your risk of developing varicose veins increases when you're pregnant.

Your baby and placenta (afterbirth) need extra blood so the amount of blood in your body increases. This can stretch your blood vessels.

As your womb grows, it may put pressure on the veins in your legs. This also increases the risk of varicose veins.

The hormonal changes of pregnancy are also another reason that can increase the risk of varicose veins.",https://www2.hse.ie/conditions/varicose-veins-pregnancy/#why-you-may-get-varicose-veins,/conditions/varicose-veins-pregnancy/
